"","spt","team","status","player","type","begin","end","mins","grade","location","opponent","tG","tGA","npG","pG","npA","pA","ownG","ylw","ylwred","red","sds","Position","kID","Vorname","Nachname","Name_lang","MW","Punkte","Note","G_coef","status_pts","grade_pts","npG_pts","pG_pts","npA_pts","pA_pts","ylwred_pts","red_pts","sds_pts","clean_sheet_pts","points","name_long"
"7859",22,"Holstein Kiel","sub","Knudsen","Mittelfeld",81,90,9,NA,"away","Eintracht Frankfurt",1,3,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00143830","Magnus","Knudsen","Magnus Knudsen",1.5,54,4.04,4,2,NA,0,0,0,0,0,0,0,0,2,"Magnus Knudsen"
"7860",22,"Holstein Kiel","bench","Engelhardt","Tor",NA,NA,NA,NA,"away","Eintracht Frankfurt",1,3,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00069475","Marcel","Engelhardt","Marcel Engelhardt",0.5,0,0,6,0,NA,0,0,0,0,0,0,0,0,0,"Marcel Engelhardt"
"7861",22,"Holstein Kiel","bench","Geschwill","Abwehr",NA,NA,NA,NA,"away","Eintracht Frankfurt",1,3,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00097901","Max","Geschwill","Max Geschwill",1,45,3.94,5,0,NA,0,0,0,0,0,0,0,0,0,"Max Geschwill"
"7862",22,"Holstein Kiel","bench","Rosenboom","Abwehr",NA,NA,NA,NA,"away","Eintracht Frankfurt",1,3,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00106697","Lasse","Rosenboom","Lasse Rosenboom",0.8,74,3.87,5,0,NA,0,0,0,0,0,0,0,0,0,"Lasse Rosenboom"
"7863",22,"Holstein Kiel","bench","M. Schulz","Mittelfeld",NA,NA,NA,NA,"away","Eintracht Frankfurt",1,3,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00079914","Marvin","Schulz","Marvin Schulz",1.4,14,4.83,4,0,NA,0,0,0,0,0,0,0,0,0,"Marvin Schulz"
"7864",22,"1. FC Heidenheim","start","Ke. Müller","Tor",0,90,90,4,"home","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00064802","Kevin","Müller","Kevin Müller",3.4,189,3.2,6,4,-2,0,0,0,0,0,0,0,0,2,"Kevin Müller"
"7865",22,"1. FC Heidenheim","start","Keller","Abwehr",0,46,46,3.5,"home","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00109835","Thomas","Keller","Thomas Keller",0.5,10,4.25,5,4,0,0,0,0,0,0,0,0,0,4,"Thomas Keller"
"7866",22,"1. FC Heidenheim","start","P. Mainka","Abwehr",0,90,90,3,"home","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00073704","Patrick","Mainka","Patrick Mainka",2.8,174,3.35,5,4,2,0,0,0,0,0,0,0,0,6,"Patrick Mainka"
"7867",22,"1. FC Heidenheim","start","Siersleben","Abwehr",0,90,90,3,"home","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00094305","Tim","Siersleben","Tim Siersleben",1.2,48,3.71,5,4,2,0,0,0,0,0,0,0,0,6,"Tim Siersleben"
"7868",22,"1. FC Heidenheim","start","Traoré","Abwehr",0,90,90,3.5,"home","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00090133","Omar Haktab","Traoré","Omar Haktab Traoré",1.8,96,3.72,5,4,0,0,0,0,0,0,0,0,0,4,"Omar Haktab Traoré"
"7869",22,"1. FC Heidenheim","start","Schöppner","Mittelfeld",0,80,80,3.5,"home","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00109417","Jan","Schöppner","Jan Schöppner",1.8,150,3.52,4,4,0,0,0,0,0,0,0,0,0,4,"Jan Schöppner"
"7870",22,"1. FC Heidenheim","start","Föhrenbach","Abwehr",0,57,57,4,"home","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00079713","Jonas","Föhrenbach","Jonas Föhrenbach",1.7,74,3.81,5,4,-2,0,0,0,0,0,0,0,0,2,"Jonas Föhrenbach"
"7871",22,"1. FC Heidenheim","start","Krätzig","Abwehr",0,68,68,4.5,"home","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00130566","Frans","Krätzig","Frans Krätzig",1.8,85,3.34,5,4,-4,0,0,0,0,0,0,0,0,0,"Frans Krätzig"
"7872",22,"1. FC Heidenheim","start","Beck","Mittelfeld",0,46,46,4.5,"home","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00080875","Adrian","Beck","Adrian Beck",1.3,133,3.36,4,4,-4,0,0,0,0,0,0,0,0,0,"Adrian Beck"
"7873",22,"1. FC Heidenheim","start","Honsak","Sturm",0,90,90,4,"home","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00089233","Mathias","Honsak","Mathias Honsak",1.3,67,3.8,3,4,-2,0,0,0,0,0,0,0,0,2,"Mathias Honsak"
"7874",22,"1. FC Heidenheim","start","Zivzivadze","Sturm",0,90,90,4.5,"home","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00097392","Budu","Zivzivadze","Budu Zivzivadze",2.3,61,3.58,3,4,-4,0,0,0,0,0,0,0,0,0,"Budu Zivzivadze"
"7875",22,"1. FC Heidenheim","sub","Wanner","Mittelfeld",46,90,44,4,"home","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00138530","Paul","Wanner","Paul Wanner",1.6,92,3.75,4,2,-2,0,0,0,0,0,0,0,0,0,"Paul Wanner"
"7876",22,"1. FC Heidenheim","sub","Pieringer","Sturm",46,90,44,4,"home","1. FSV Mainz 05",0,2,0,0,0,0,0,1,0,0,FALSE,"Sturm","pl-k00109512","Marvin","Pieringer","Marvin Pieringer",1.7,147,3.56,3,2,-2,0,0,0,0,0,0,0,0,0,"Marvin Pieringer"
"7877",22,"1. FC Heidenheim","sub","Scienza","Mittelfeld",57,90,33,4,"home","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00131800","Leonardo","Scienza","Leonardo Scienza",1.4,89,3.6,4,2,-2,0,0,0,0,0,0,0,0,0,"Leonardo Scienza"
"7878",22,"1. FC Heidenheim","sub","Niehues","Mittelfeld",68,90,22,NA,"home","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00104010","Julian","Niehues","Julian Niehues",1,8,4.5,4,2,NA,0,0,0,0,0,0,0,0,2,"Julian Niehues"
"7879",22,"1. FC Heidenheim","sub","Kerber","Mittelfeld",80,90,10,NA,"home","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00131172","Luca","Kerber","Luca Kerber",1,44,4.05,4,2,NA,0,0,0,0,0,0,0,0,2,"Luca Kerber"
"7880",22,"1. FC Heidenheim","bench","Eicher","Tor",NA,NA,NA,NA,"home","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00058073","Vitus","Eicher","Vitus Eicher",0.8,0,0,6,0,NA,0,0,0,0,0,0,0,0,0,"Vitus Eicher"
"7881",22,"1. FC Heidenheim","bench","Busch","Abwehr",NA,NA,NA,NA,"home","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00057245","Marnon","Busch","Marnon Busch",1.3,56,3.82,5,0,NA,0,0,0,0,0,0,0,0,0,"Marnon Busch"
"7882",22,"1. FC Heidenheim","bench","Gimber","Abwehr",NA,NA,NA,NA,"home","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00072676","Benedikt","Gimber","Benedikt Gimber",1.8,98,3.73,5,0,NA,0,0,0,0,0,0,0,0,0,"Benedikt Gimber"
"7883",22,"1. FC Heidenheim","bench","S. Conteh","Mittelfeld",NA,NA,NA,NA,"home","1. FSV Mainz 05",0,2,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00082711","Sirlord","Conteh","Sirlord Conteh",1.3,36,4.03,4,0,NA,0,0,0,0,0,0,0,0,0,"Sirlord Conteh"
"7884",22,"1. FSV Mainz 05","start","Zentner","Tor",0,90,90,2.5,"away","1. FC Heidenheim",2,0,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00065896","Robin","Zentner","Robin Zentner",2.8,247,2.78,6,4,4,0,0,0,0,0,0,0,2,10,"Robin Zentner"
"7885",22,"1. FSV Mainz 05","start","da Costa","Abwehr",0,90,90,3,"away","1. FC Heidenheim",2,0,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00054640","Danny","da Costa","Danny da Costa",1.2,112,3.39,5,4,2,0,0,0,0,0,0,0,0,6,"Danny da Costa"
"7886",22,"1. FSV Mainz 05","start","Jenz","Abwehr",0,90,90,2.5,"away","1. FC Heidenheim",2,0,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00130593","Moritz","Jenz","Moritz Jenz",2,94,3.22,5,4,4,0,0,0,0,0,0,0,0,8,"Moritz Jenz"
"7887",22,"1. FSV Mainz 05","start","Kohr","Abwehr",0,79,79,3,"away","1. FC Heidenheim",2,0,0,0,0,0,0,1,0,0,FALSE,"Abwehr","pl-k00071294","Dominik","Kohr","Dominik Kohr",2,139,3.31,5,4,2,0,0,0,0,0,0,0,0,6,"Dominik Kohr"
"7888",22,"1. FSV Mainz 05","start","Caci","Abwehr",0,78,78,2.5,"away","1. FC Heidenheim",2,0,0,0,1,0,0,1,0,0,FALSE,"Abwehr","pl-k00100305","Anthony","Caci","Anthony Caci",2,173,3.33,5,4,4,0,0,2,0,0,0,0,0,10,"Anthony Caci"
"7889",22,"1. FSV Mainz 05","start","Amiri","Mittelfeld",0,79,79,3.5,"away","1. FC Heidenheim",2,0,0,0,0,0,0,1,0,0,FALSE,"Mittelfeld","pl-k00080083","Nadiem","Amiri","Nadiem Amiri",3.5,223,3.02,4,4,0,0,0,0,0,0,0,0,0,4,"Nadiem Amiri"
"7890",22,"1. FSV Mainz 05","start","Sano","Mittelfeld",0,90,90,2.5,"away","1. FC Heidenheim",2,0,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00153662","Kaishu","Sano","Kaishu Sano",1.8,189,3.13,4,4,4,0,0,0,0,0,0,0,0,8,"Kaishu Sano"
"7891",22,"1. FSV Mainz 05","start","Mwene","Abwehr",0,90,90,3,"away","1. FC Heidenheim",2,0,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00076421","Phillipp","Mwene","Phillipp Mwene",1.8,151,3.44,5,4,2,0,0,0,0,0,0,0,0,6,"Phillipp Mwene"
"7892",22,"1. FSV Mainz 05","start","Nebel","Mittelfeld",0,90,90,3,"away","1. FC Heidenheim",2,0,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00100591","Paul","Nebel","Paul Nebel",1.8,247,2.86,4,4,2,0,0,0,0,0,0,0,0,6,"Paul Nebel"
"7893",22,"1. FSV Mainz 05","start","Weiper","Sturm",0,71,71,2.5,"away","1. FC Heidenheim",2,0,1,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00132207","Nelson","Weiper","Nelson Weiper",1.4,69,3.63,3,4,4,3,0,0,0,0,0,0,0,11,"Nelson Weiper"
"7894",22,"1. FSV Mainz 05","start","Burkardt","Sturm",0,62,62,2,"away","1. FC Heidenheim",2,0,1,0,1,0,0,0,0,0,TRUE,"Sturm","pl-k00088192","Jonathan","Burkardt","Jonathan Burkardt",3.8,236,3.06,3,4,6,3,0,2,0,0,0,3,0,18,"Jonathan Burkardt"
"7895",22,"1. FSV Mainz 05","sub","J.-S. Lee","Mittelfeld",62,90,28,3.5,"away","1. FC Heidenheim",2,0,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00087823","Jae-Sung","Lee","Jae-Sung Lee",2.8,211,3.3,4,2,0,0,0,0,0,0,0,0,0,2,"Jae-Sung Lee"
"7896",22,"1. FSV Mainz 05","sub","Sieb","Sturm",71,90,19,NA,"away","1. FC Heidenheim",2,0,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00111928","Armindo","Sieb","Armindo Sieb",1.7,58,3.88,3,2,NA,0,0,0,0,0,0,0,0,2,"Armindo Sieb"
"7897",22,"1. FSV Mainz 05","sub","Widmer","Abwehr",78,90,12,NA,"away","1. FC Heidenheim",2,0,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00075379","Silvan","Widmer","Silvan Widmer",1.8,54,3.83,5,2,NA,0,0,0,0,0,0,0,0,2,"Silvan Widmer"
"7898",22,"1. FSV Mainz 05","sub","Hanche-Olsen","Abwehr",79,90,11,NA,"away","1. FC Heidenheim",2,0,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00104484","Andreas","Hanche-Olsen","Andreas Hanche-Olsen",3.2,78,3.44,5,2,NA,0,0,0,0,0,0,0,0,2,"Andreas Hanche-Olsen"
"7899",22,"1. FSV Mainz 05","sub","Maloney","Mittelfeld",79,90,11,NA,"away","1. FC Heidenheim",2,0,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00099897","Lennard","Maloney","Lennard Maloney",2,38,3.85,4,2,NA,0,0,0,0,0,0,0,0,2,"Lennard Maloney"
"7900",22,"1. FSV Mainz 05","bench","Rieß","Tor",NA,NA,NA,NA,"away","1. FC Heidenheim",2,0,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00105274","Lasse","Rieß","Lasse Rieß",0.5,16,2.5,6,0,NA,0,0,0,0,0,0,0,0,0,"Lasse Rieß"
"7901",22,"1. FSV Mainz 05","bench","Leitsch","Abwehr",NA,NA,NA,NA,"away","1. FC Heidenheim",2,0,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00089857","Maxim","Leitsch","Maxim Leitsch",1.5,47,3.45,5,0,NA,0,0,0,0,0,0,0,0,0,"Maxim Leitsch"
"7902",22,"1. FSV Mainz 05","bench","Veratschnig","Abwehr",NA,NA,NA,NA,"away","1. FC Heidenheim",2,0,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00144287","Nikolas","Veratschnig","Nikolas Veratschnig",1.5,38,3.3,5,0,NA,0,0,0,0,0,0,0,0,0,"Nikolas Veratschnig"
"7903",22,"1. FSV Mainz 05","bench","Nordin","Sturm",NA,NA,NA,NA,"away","1. FC Heidenheim",2,0,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00097526","Arnaud","Nordin","Arnaud Nordin",2,12,3.5,3,0,NA,0,0,0,0,0,0,0,0,0,"Arnaud Nordin"
"7904",23,"SC Freiburg","start","Atubolu","Tor",0,90,90,1.5,"home","Werder Bremen",5,0,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00105845","Noah","Atubolu","Noah Atubolu",2.6,176,3,6,4,8,0,0,0,0,0,0,0,2,14,"Noah Atubolu"
"7905",23,"SC Freiburg","start","Sildillia","Abwehr",0,90,90,2,"home","Werder Bremen",5,0,1,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00129212","Kiliann","Sildillia","Kiliann Sildillia",1.7,87,3.06,5,4,6,5,0,0,0,0,0,0,0,15,"Kiliann Sildillia"
"7906",23,"SC Freiburg","start","Ginter","Abwehr",0,90,90,2.5,"home","Werder Bremen",5,0,0,0,0,0,0,1,0,0,FALSE,"Abwehr","pl-k00070990","Matthias","Ginter","Matthias Ginter",3.5,189,3.03,5,4,4,0,0,0,0,0,0,0,0,8,"Matthias Ginter"
"7907",23,"SC Freiburg","start","Lienhart","Abwehr",0,90,90,3,"home","Werder Bremen",5,0,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00084940","Philipp","Lienhart","Philipp Lienhart",3,135,3.47,5,4,2,0,0,0,0,0,0,0,0,6,"Philipp Lienhart"
"7908",23,"SC Freiburg","start","Günter","Abwehr",0,82,82,3,"home","Werder Bremen",5,0,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00072706","Christian","Günter","Christian Günter",2.6,135,3.48,5,4,2,0,0,0,0,0,0,0,0,6,"Christian Günter"
"7909",23,"SC Freiburg","start","M. Eggestein","Mittelfeld",0,82,82,3,"home","Werder Bremen",5,0,0,0,0,0,0,1,0,0,FALSE,"Mittelfeld","pl-k00079503","Maximilian","Eggestein","Maximilian Eggestein",2.5,119,3.68,4,4,2,0,0,0,0,0,0,0,0,6,"Maximilian Eggestein"
"7910",23,"SC Freiburg","start","Osterhage","Mittelfeld",0,90,90,3,"home","Werder Bremen",5,0,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00103374","Patrick","Osterhage","Patrick Osterhage",2.4,122,3.46,4,4,2,0,0,0,0,0,0,0,0,6,"Patrick Osterhage"
"7911",23,"SC Freiburg","start","Doan","Mittelfeld",0,90,90,1.5,"home","Werder Bremen",5,0,2,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00102817","Ritsu","Doan","Ritsu Doan",4,256,3.06,4,4,8,8,0,0,0,0,0,0,0,20,"Ritsu Doan"
"7912",23,"SC Freiburg","start","Röhl","Mittelfeld",0,71,71,3.5,"home","Werder Bremen",5,0,0,0,0,0,0,1,0,0,FALSE,"Mittelfeld","pl-k00119858","Merlin","Röhl","Merlin Röhl",2.5,42,3.88,4,4,0,0,0,0,0,0,0,0,0,4,"Merlin Röhl"
"7913",23,"SC Freiburg","start","Grifo","Mittelfeld",0,71,71,1.5,"home","Werder Bremen",5,0,2,0,0,0,0,0,0,0,TRUE,"Mittelfeld","pl-k00072759","Vincenzo","Grifo","Vincenzo Grifo",4,210,3.39,4,4,8,8,0,0,0,0,0,3,0,23,"Vincenzo Grifo"
"7914",23,"SC Freiburg","start","Höler","Sturm",0,77,77,3,"home","Werder Bremen",5,0,0,0,1,0,0,0,0,0,FALSE,"Sturm","pl-k00079935","Lucas","Höler","Lucas Höler",2.8,136,3.52,3,4,2,0,0,2,0,0,0,0,0,8,"Lucas Höler"
"7915",23,"SC Freiburg","sub","Dinkci","Sturm",71,90,19,NA,"home","Werder Bremen",5,0,0,0,1,0,0,0,0,0,FALSE,"Sturm","pl-k00119706","Eren","Dinkci","Eren Dinkci",3.2,44,4,3,2,NA,0,0,2,0,0,0,0,0,4,"Eren Dinkci"
"7916",23,"SC Freiburg","sub","Beste","Mittelfeld",71,90,19,NA,"home","Werder Bremen",5,0,0,0,1,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00086138","Niklas","Beste","Niklas Beste",3.4,24,3.75,4,2,NA,0,0,2,0,0,0,0,0,4,"Niklas Beste"
"7917",23,"SC Freiburg","sub","Adamu","Sturm",77,90,13,NA,"home","Werder Bremen",5,0,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00130251","Junior","Adamu","Junior Adamu",1.5,49,4.07,3,2,NA,0,0,0,0,0,0,0,0,2,"Junior Adamu"
"7918",23,"SC Freiburg","sub","Makengo","Abwehr",82,90,8,NA,"home","Werder Bremen",5,0,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00136677","Jordy","Makengo","Jordy Makengo",1.4,48,3.63,5,2,NA,0,0,0,0,0,0,0,0,2,"Jordy Makengo"
"7919",23,"SC Freiburg","sub","Manzambi","Mittelfeld",82,90,8,NA,"home","Werder Bremen",5,0,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00153779","Johan","Manzambi","Johan Manzambi",0.5,52,2.88,4,2,NA,0,0,0,0,0,0,0,0,2,"Johan Manzambi"
"7920",23,"SC Freiburg","bench","F. Müller","Tor",NA,NA,NA,NA,"home","Werder Bremen",5,0,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00080766","Florian","Müller","Florian Müller",0.8,44,3.28,6,0,NA,0,0,0,0,0,0,0,0,0,"Florian Müller"
"7921",23,"SC Freiburg","bench","Kübler","Abwehr",NA,NA,NA,NA,"home","Werder Bremen",5,0,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00063777","Lukas","Kübler","Lukas Kübler",1.7,129,3.57,5,0,NA,0,0,0,0,0,0,0,0,0,"Lukas Kübler"
"7922",23,"SC Freiburg","bench","Höfler","Mittelfeld",NA,NA,NA,NA,"home","Werder Bremen",5,0,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00047579","Nicolas","Höfler","Nicolas Höfler",2.4,46,3.75,4,0,NA,0,0,0,0,0,0,0,0,0,"Nicolas Höfler"
"7923",23,"SC Freiburg","bench","Gregoritsch","Sturm",NA,NA,NA,NA,"home","Werder Bremen",5,0,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00063799","Michael","Gregoritsch","Michael Gregoritsch",3,64,3.43,3,0,NA,0,0,0,0,0,0,0,0,0,"Michael Gregoritsch"
"7924",23,"Werder Bremen","start","Zetterer","Tor",0,90,90,4,"away","SC Freiburg",0,5,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00076053","Michael","Zetterer","Michael Zetterer",3.2,186,3.28,6,4,-2,0,0,0,0,0,0,0,0,2,"Michael Zetterer"
"7925",23,"Werder Bremen","start","Pieper","Abwehr",0,86,86,5,"away","SC Freiburg",0,5,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00080364","Amos","Pieper","Amos Pieper",1.6,84,3.42,5,4,-6,0,0,0,0,0,0,0,0,-2,"Amos Pieper"
"7926",23,"Werder Bremen","start","Stark","Abwehr",0,90,90,4,"away","SC Freiburg",0,5,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00071151","Niklas","Stark","Niklas Stark",2,118,3.36,5,4,-2,0,0,0,0,0,0,0,0,2,"Niklas Stark"
"7927",23,"Werder Bremen","start","A. Jung","Abwehr",0,90,90,4.5,"away","SC Freiburg",0,5,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00065090","Anthony","Jung","Anthony Jung",2,66,3.83,5,4,-4,0,0,0,0,0,0,0,0,0,"Anthony Jung"
"7928",23,"Werder Bremen","start","Weiser","Abwehr",0,90,90,5,"away","SC Freiburg",0,5,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00058003","Mitchell","Weiser","Mitchell Weiser",3,195,3.38,5,4,-6,0,0,0,0,0,0,0,0,-2,"Mitchell Weiser"
"7929",23,"Werder Bremen","start","Lynen","Mittelfeld",0,90,90,5,"away","SC Freiburg",0,5,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00135660","Senne","Lynen","Senne Lynen",2,98,3.75,4,4,-6,0,0,0,0,0,0,0,0,-2,"Senne Lynen"
"7930",23,"Werder Bremen","start","Köhn","Abwehr",0,60,60,4.5,"away","SC Freiburg",0,5,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00095745","Derrick","Köhn","Derrick Köhn",1.8,62,4,5,4,-4,0,0,0,0,0,0,0,0,0,"Derrick Köhn"
"7931",23,"Werder Bremen","start","Bittencourt","Mittelfeld",0,60,60,4.5,"away","SC Freiburg",0,5,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00060535","Leonardo","Bittencourt","Leonardo Bittencourt",1.7,77,3.69,4,4,-4,0,0,0,0,0,0,0,0,0,"Leonardo Bittencourt"
"7932",23,"Werder Bremen","start","Schmid","Mittelfeld",0,90,90,5,"away","SC Freiburg",0,5,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00094959","Romano","Schmid","Romano Schmid",3.2,195,3.33,4,4,-6,0,0,0,0,0,0,0,0,-2,"Romano Schmid"
"7933",23,"Werder Bremen","start","Njinmah","Sturm",0,60,60,5.5,"away","SC Freiburg",0,5,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00118312","Justin","Njinmah","Justin Njinmah",2,55,4.15,3,4,-8,0,0,0,0,0,0,0,0,-4,"Justin Njinmah"
"7934",23,"Werder Bremen","start","Silva","Sturm",0,72,72,5,"away","SC Freiburg",0,5,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00085014","André","Silva","André Silva",2.8,38,3.81,3,4,-6,0,0,0,0,0,0,0,0,-2,"André Silva"
"7935",23,"Werder Bremen","sub","Ducksch","Sturm",60,90,30,5,"away","SC Freiburg",0,5,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00057247","Marvin","Ducksch","Marvin Ducksch",3.8,144,3.68,3,2,-6,0,0,0,0,0,0,0,0,-4,"Marvin Ducksch"
"7936",23,"Werder Bremen","sub","Stage","Mittelfeld",60,90,30,4.5,"away","SC Freiburg",0,5,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00117298","Jens","Stage","Jens Stage",2,199,3.26,4,2,-4,0,0,0,0,0,0,0,0,-2,"Jens Stage"
"7937",23,"Werder Bremen","sub","Agu","Abwehr",60,90,30,5,"away","SC Freiburg",0,5,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00096032","Felix","Agu","Felix Agu",1.6,98,3.59,5,2,-6,0,0,0,0,0,0,0,0,-4,"Felix Agu"
"7938",23,"Werder Bremen","sub","Grüll","Sturm",72,90,18,NA,"away","SC Freiburg",0,5,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00128262","Marco","Grüll","Marco Grüll",1.8,104,3.7,3,2,NA,0,0,0,0,0,0,0,0,2,"Marco Grüll"
"7939",23,"Werder Bremen","sub","Malatini","Abwehr",86,90,4,NA,"away","SC Freiburg",0,5,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00145004","Julian","Malatini","Julian Malatini",1.2,37,3.5,5,2,NA,0,0,0,0,0,0,0,0,2,"Julian Malatini"
"7940",23,"Werder Bremen","bench","Backhaus","Tor",NA,NA,NA,NA,"away","SC Freiburg",0,5,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00118051","Mio","Backhaus","Mio Backhaus",1,0,0,6,0,NA,0,0,0,0,0,0,0,0,0,"Mio Backhaus"
"7941",23,"Werder Bremen","bench","Kaboré","Abwehr",NA,NA,NA,NA,"away","SC Freiburg",0,5,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00124081","Issa","Kaboré","Issa Kaboré",1.6,26,3.5,5,0,NA,0,0,0,0,0,0,0,0,0,"Issa Kaboré"
"7942",23,"Werder Bremen","bench","Alvero","Mittelfeld",NA,NA,NA,NA,"away","SC Freiburg",0,5,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00147901","Skelly","Alvero","Skelly Alvero",1.6,12,4.38,4,0,NA,0,0,0,0,0,0,0,0,0,"Skelly Alvero"
"7943",23,"Werder Bremen","bench","Burke","Sturm",NA,NA,NA,NA,"away","SC Freiburg",0,5,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00093478","Oliver","Burke","Oliver Burke",0.8,78,3.7,3,0,NA,0,0,0,0,0,0,0,0,0,"Oliver Burke"
"7944",23,"VfL Wolfsburg","start","M. Müller","Tor",0,90,90,2,"home","VfL Bochum",1,1,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00071980","Marius","Müller","Marius Müller",1,47,2.5,6,4,6,0,0,0,0,0,0,0,0,10,"Marius Müller"
"7945",23,"VfL Wolfsburg","start","Roerslev","Abwehr",0,58,58,4.5,"home","VfL Bochum",1,1,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00101934","Mads","Roerslev","Mads Roerslev",2,10,3.9,5,4,-4,0,0,0,0,0,0,0,0,0,"Mads Roerslev"
